#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
58106	17	1952981	[1952978,1953239]	8	128302305	[128302004,128302304]	145	98	MIR132	RP11-382A18.1	inter-chromosomal
83412	3	57994583	[57994361,57994583]	3	57875768	[57875767,57875827]	29	2	FLNB	SLMAP	intra-chromosomal
76416	2	203332412	[203332280,203332413]	2	203760942	[203760788,203760942]	18	4	BMPR2	WDR12	intra-chromosomal
50285	16	14722029	[14722029,14722110]	16	15463644	[15463643,15463764]	20	2	PARN	RP11-82O18.1	intra-chromosomal
57190	16	80586221	[80586221,80586310]	16	80562683	[80562598,80562684]	19	0	RP11-109P11.1	RP11-525K10.3	readthrough-intersecting
83415	3	57994583	[57994168,57994583]	3	57882238	[57882237,57882318]	3	7	FLNB	SLMAP	intra-chromosomal
57385	16	85205413	[85205307,85205413]	16	85391069	[85391067,85391190]	13	1	CTC-786C10.1	RP11-680G10.1	intra-chromosomal
84404	3	123304641	[123304549,123304648]	3	123330081	[123330080,123330171]	14	0	MYLK-AS1	MYLK	readthrough-intersecting
103728	9	71736642	[71736568,71736642]	9	71766566	[71766565,71766656]	12	0	RP11-265B8.4	TJP2	readthrough-intersecting
29218	11	93800911	[93800821,93800911]	11	93862494	[93862494,93862581]	12	0	HEPHL1	PANX1	readthrough-adjacent
71587	2	69732701	[69732701,69732789]	2	69693684	[69693604,69693684]	11	0	AAK1	AC114772.1	readthrough-intersecting
19541	10	47747132	[47746955,47747133]	10	47099716	[47099522,47099715]	7	2	AL603965.1;ANXA8L2;C10orf43	RP11-314P12.2	intra-chromosomal
67242	19	18423414	[18423413,18423512]	19	18583692	[18583648,18583693]	6	2	LSM4	ELL	intra-chromosomal
93825	6	36190042	[36189945,36190044]	6	36040650	[36040648,36040742]	7	1	BRPF3	MAPK14	intra-chromosomal
79400	8	142402184	[142402132,142402184]	20	58318158	[58318158,58318236]	8	0	PTP4A3	PHACTR3	inter-chromosomal
5901	1	85028940	[85028926,85029030]	1	84967653	[84967567,84967653]	8	0	CTBS	GNG5	readthrough-intersecting
76417	2	203332412	[203332242,203332413]	2	203762138	[203762023,203762138]	4	2	BMPR2	WDR12	intra-chromosomal
53244	16	20907630	[20907628,20907703]	16	20873965	[20873876,20873966]	7	0	ERI2	DCUN1D3	readthrough-intersecting
41552	14	24761402	[24761402,24761480]	14	24740517	[24740436,24740517]	7	0	DHRS1	RABGGTA	readthrough-adjacent
34719	12	54388800	[54388739,54388800]	12	54446944	[54446942,54447025]	6	0	HOXC6;HOXC9	HOXC4	readthrough-intersecting
80975	22	25508430	[25508379,25508430]	22	25566787	[25566787,25566875]	6	0	CTA-221G9.11	KIAA1671	readthrough-intersecting
97106	9	139612163	[139612050,139612164]	7	46303498	[46303498,46303578]	4	1	FAM69B	AC023669.1	inter-chromosomal
27355	11	65063461	[65063382,65063461]	11	65088015	[65088013,65088082]	5	0	POLA2	CDC42EP2	readthrough-adjacent
74244	2	120925620	[120925539,120925620]	2	120973916	[120973916,120973977]	5	0	EPB41L5	AC012363.4;MTND5P28	readthrough-intersecting
2671	1	25883758	[25883678,25883758]	1	25916660	[25916659,25916753]	5	0	LDLRAP1	RP11-70P17.1	readthrough-adjacent
6856	1	109854311	[109854311,109854385]	1	109816292	[109816206,109816292]	5	0	SORT1	CELSR2	intra-chromosomal
57181	16	79633095	[79633093,79633127]	19	1356323	[1356322,1356415]	5	0	MAF	MUM1	inter-chromosomal
1058	1	2362068	[2361978,2362068]	1	2409915	[2409914,2409991]	4	0	RP4-740C4.4	PLCH2	readthrough-adjacent
7706	1	120835810	[120835810,120835901]	1	206557369	[206557369,206557395]	4	0	RP11-439A17.7	SRGAP2	intra-chromosomal
56339	16	66655965	[66655964,66656047]	16	66599889	[66599819,66599889]	4	0	CMTM4	CKLF	intra-chromosomal
