#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
31988	10	121347664	[121347664,121347760]	10	121619396	[121619308,121619398]	47	15	TIAL1	MCMBP	intra-chromosomal
35304	11	47574544	[47574544,47574634]	11	47615884	[47615802,47615884]	73	0	CELF1	C1QTNF4	intra-chromosomal
86556	19	47764096	[47763845,47764096]	19	47884073	[47884071,47884208]	61	5	CCDC9	DHX34	intra-chromosomal
35301	11	47574544	[47574544,47574639]	11	47616108	[47616014,47616109]	58	0	CELF1	C1QTNF4	intra-chromosomal
127685	8	104513290	[104513117,104513290]	8	104075183	[104075183,104075275]	33	5	RIMS2	ATP6V1C1	intra-chromosomal
100876	22	17083105	[17082838,17083105]	5	121814516	[121814402,121814517]	29	2	TPTEP1	CTC-210G5.1	inter-chromosomal
47446	12	117175595	[117175594,117175678]	15	25940293	[25940202,25940296]	31	0	C12orf49	ATP10A	inter-chromosomal
106885	3	158520104	[158519860,158520104]	3	158254742	[158254742,158254987]	1	14	MFSD1	RSRC1	intra-chromosomal
100181	21	27778447	[27778372,27778446]	21	27843070	[27843067,27843159]	28	0	AP001597.1	AP001596.6	readthrough-intersecting
38439	11	75694557	[75694431,75694557]	11	75431037	[75431035,75431215]	16	5	UVRAG	MOGAT2	intra-chromosomal
132333	9	131296040	[131296037,131296130]	9	131329256	[131329163,131329256]	23	0	GLE1	SPTAN1	readthrough-adjacent
59618	15	63829355	[63829224,63829357]	20	61386037	[61386036,61386237]	14	3	USP3	NTSR1	inter-chromosomal
58114	15	41854922	[41854850,41854922]	15	41762455	[41762453,41762528]	16	0	TYRO3	RTF1	intra-chromosomal
52293	14	24761402	[24761402,24761488]	14	24740517	[24740427,24740517]	14	0	DHRS1	RABGGTA	readthrough-adjacent
59647	15	64126021	[64126019,64126131]	15	65043837	[65043760,65043841]	12	1	HERC1	RBPMS2	intra-chromosomal
29769	10	77198252	[77198161,77198252]	10	77118268	[77118266,77118357]	14	0	C10orf11	ZNF503-AS1	intra-chromosomal
78756	17	44171926	[44171924,44172067]	17	44648235	[44648125,44648237]	11	1	KANSL1	ARL17A	intra-chromosomal
117339	6	3410422	[3410421,3410576]	6	144128189	[144128189,144128270]	11	1	SLC22A23	PHACTR2;RP3-468K18.5	intra-chromosomal
101626	22	24953768	[24953694,24953768]	22	24919587	[24919585,24919667]	13	0	SNRPD3	UPB1	intra-chromosomal
99503	15	65042542	[65042541,65042582]	20	61326615	[61326524,61326617]	13	0	RBPMS2	C20orf90	inter-chromosomal
59765	15	64915251	[64915159,64915253]	15	65043837	[65043760,65043838]	12	0	ZNF609	RBPMS2	intra-chromosomal
73854	16	84220507	[84220506,84220597]	16	84256626	[84256550,84256626]	12	0	TAF1C	KCNG4	intra-chromosomal
73895	16	85205413	[85205329,85205413]	16	85391069	[85391067,85391237]	10	1	CTC-786C10.1	RP11-680G10.1	intra-chromosomal
98351	20	29632721	[29632611,29632722]	2	170361515	[170361513,170361744]	9	1	FRG1B	BBS5	inter-chromosomal
121507	7	33020165	[33019989,33020165]	7	33185854	[33185852,33185976]	4	3	FKBP9	BBS9	intra-chromosomal
16239	1	149576700	[149576569,149576701]	1	149284650	[149284643,149284743]	7	1	RP11-277L2.2;RP11-277L2.3	RP11-403I13.7	intra-chromosomal
18206	1	157963518	[157963463,157963519]	17	3806637	[3806564,3806639]	9	0	KIRREL	P2RX1	inter-chromosomal
25130	10	29704341	[29704285,29704341]	10	29746577	[29746577,29746664]	9	0	RP11-534G20.3	SVIL	readthrough-intersecting
62223	15	93448238	[93448112,93448238]	17	73221788	[73221788,73221898]	7	1	CHD2	NUP85	inter-chromosomal
89363	2	61558411	[61558410,61558497]	2	61729445	[61729384,61729445]	5	2	USP34	XPO1	readthrough-adjacent
43414	12	31478770	[31478770,31478835]	12	31451158	[31451067,31451159]	9	0	AC024940.1	FAM60A	readthrough-intersecting
58019	15	40854180	[40854180,40854240]	7	26241365	[26241365,26241446]	3	3	C15orf57	CBX3	inter-chromosomal
2965	1	23696317	[23696244,23696317]	1	23660011	[23660010,23660096]	8	0	C1orf213	HNRNPR	intra-chromosomal
2967	1	23698058	[23697973,23698058]	1	23660011	[23660011,23660104]	8	0	C1orf213	HNRNPR	intra-chromosomal
82598	9	116638588	[116638553,116638588]	19	1356323	[1356322,1356414]	8	0	ZNF618	MUM1	inter-chromosomal
132332	9	131295792	[131295789,131295843]	9	131329256	[131329185,131329257]	7	0	GLE1	SPTAN1	readthrough-adjacent
106071	3	123304641	[123304546,123304648]	3	123330080	[123330080,123330149]	7	0	MYLK-AS1	MYLK	readthrough-intersecting
80128	7	23221399	[23221399,23221506]	17	73238262	[73238107,73238262]	5	1	NUPL2	GGA3	inter-chromosomal
126127	7	154767406	[154767406,154767607]	7	155090429	[155090336,155090429]	5	1	PAXIP1	INSIG1	intra-chromosomal
89736	2	69732701	[69732701,69732795]	2	69693684	[69693592,69693684]	7	0	AAK1	AC114772.1	readthrough-intersecting
30782	10	89653866	[89653782,89653866]	10	120933384	[120933249,120933386]	3	2	PTEN	PRDX3	intra-chromosomal
53187	14	45633562	[45633560,45633671]	14	45433670	[45433517,45433673]	5	1	FANCM	FAM179B	intra-chromosomal
52294	14	24761641	[24761641,24761718]	14	24740517	[24740436,24740517]	7	0	DHRS1	RABGGTA	readthrough-adjacent
30785	10	120938267	[120938265,120938325]	10	89685270	[89685269,89685314]	6	0	PRDX3	PTEN	intra-chromosomal
92190	2	103380886	[103380788,103380886]	2	102979093	[102979093,102979133]	4	1	TMEM182	IL18R1	intra-chromosomal
9324	1	120835810	[120835810,120836022]	1	206557369	[206557367,206557423]	4	1	RP11-439A17.7	SRGAP2	intra-chromosomal
121091	7	16815836	[16815834,16815909]	7	16736686	[16736603,16736686]	5	0	TSPAN13	BZW2	readthrough-adjacent
105852	5	139887583	[139887540,139887584]	3	119009488	[119009486,119009566]	3	1	ANKHD1;ANKHD1-EIF4EBP3	B4GALT4-AS1	inter-chromosomal
100237	21	30702014	[30701949,30702015]	21	30723955	[30723954,30724017]	4	0	BACH1	BACH1-IT1	readthrough-intersecting
95712	2	190532671	[190532599,190532673]	2	190554253	[190554250,190554342]	4	0	ASNSD1	ANKAR	readthrough-adjacent
133952	X	108902583	[108902583,108902663]	X	108867550	[108867490,108867550]	4	0	ACSL4	KCNE1L;RP1-136J15.3	readthrough-intersecting
