#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
24015	10	47747132	[47746949,47747133]	10	47099716	[47099496,47099716]	43	7	AL603965.1;ANXA8L2;C10orf43	RP11-314P12.2	intra-chromosomal
26815	10	81606655	[81606650,81606655]	10	89102797	[89102797,89103185]	1	19	FAM22E	RP11-322M19.2	intra-chromosomal
123652	9	35756859	[35756772,35756859]	9	35786644	[35786642,35786734]	20	0	RGP1;RP11-112J3.15	RP11-112J3.16	readthrough-adjacent
59313	7	43982594	[43982594,43982632]	15	102182679	[102182618,102182679]	1	8	POLR2J4;UBE2D4	TM2D3	inter-chromosomal
34557	11	69156446	[69156355,69156446]	11	69186169	[69186169,69186256]	9	0	MYEOV	RP11-211G23.2	readthrough-adjacent
94349	21	35469582	[35469495,35469582]	21	35497641	[35497641,35497732]	9	0	SLC5A3	AP000318.2;MRPS6	readthrough-intersecting
56509	15	68510874	[68510874,68510953]	15	68489966	[68489883,68489967]	8	0	CLN6	CALML4;RP11-315D16.2	readthrough-intersecting
8199	1	85028940	[85028938,85029031]	1	84967653	[84967571,84967653]	6	0	CTBS	GNG5	readthrough-intersecting
101967	3	186845787	[186845787,186845851]	3	186760561	[186760502,186760561]	4	1	RPL39L	ST6GAL1	readthrough-adjacent
1673	1	8045339	[8045164,8045342]	11	32623969	[32623825,32623969]	2	2	PARK7	CCDC73;EIF3M	inter-chromosomal
35366	11	76479154	[76479154,76479244]	11	76424230	[76424187,76424233]	4	0	RP11-21L23.4	RP11-672A2.1	readthrough-adjacent
18858	1	204183010	[204183010,204183092]	1	204162042	[204161963,204162042]	4	0	GOLT1A	KISS1	readthrough-adjacent
