#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
13749	12	51663029	[51663023,51663596]	12	120635265	[120635125,120635274]	2301	482	SMAGP	RPLP0	intra-chromosomal
11923	11	62383978	[62383977,62384268]	22	19127242	[19127125,19127248]	2414	423	B3GAT3	DGCR14	inter-chromosomal
26499	17	9760893	[9760740,9760900]	19	47111739	[47111732,47111846]	2341	421	GLP2R	CALM3	inter-chromosomal
38502	5	159849900	[159849716,159849904]	6	110429884	[110429731,110429887]	2336	421	PTTG1	WASF1	inter-chromosomal
12542	11	112084584	[112084447,112084590]	15	41686556	[41686303,41686558]	2105	508	BCO2	NDUFAF1	inter-chromosomal
26149	16	89767338	[89767337,89767641]	20	9561577	[9561004,9561583]	2141	467	SPATA2L	PAK7	inter-chromosomal
38614	6	163984751	[163984452,163984757]	5	176296615	[176296612,176296782]	2154	385	QKI	UNC5A	inter-chromosomal
26989	17	18152114	[18152113,18152199]	6	35200627	[35200624,35200752]	2117	392	FLII	SCUBE3	inter-chromosomal
7671	1	200559253	[200559251,200559400]	9	14307519	[14306988,14307526]	2066	369	KIF14	NFIB	inter-chromosomal
39077	6	84665181	[84665017,84665184]	8	82593018	[82592885,82593020]	2012	360	CYB5R4	IMPA1	inter-chromosomal
28044	17	35311207	[35311089,35311210]	19	52250258	[52249742,52250260]	2187	272	AATF	FPR1	inter-chromosomal
1038	1	10035833	[10035650,10035834]	12	120763823	[120763664,120763827]	1725	438	NMNAT1	PLA2G1B	inter-chromosomal
30280	19	40872417	[40872325,40872422]	19	55738931	[55738314,55738940]	2048	251	PLD3	TMEM86B	intra-chromosomal
35338	22	30921813	[30921808,30921919]	9	139325569	[139325454,139325579]	2074	235	SEC14L6	INPP5E	inter-chromosomal
1939	13	30346249	[30346248,30346336]	1	43917990	[43917875,43917995]	2048	242	UBL3	HYI;SZT2	inter-chromosomal
14922	12	124418612	[124418611,124419191]	16	67670593	[67670588,67670754]	1832	359	DNAH10;DNAH10OS	CTCF	inter-chromosomal
10538	10	76785007	[76784716,76785019]	10	99376544	[99376435,99376552]	1895	299	KAT6B;RP11-77G23.2	MORN4	intra-chromosomal
8698	6	150071092	[150070863,150071096]	10	17636382	[17636204,17636385]	2057	211	PCMT1	PTPLA	inter-chromosomal
36164	X	15590324	[15590322,15590446]	3	135825058	[135825052,135825164]	1949	259	ACE2	PPP2R3A	inter-chromosomal
16348	14	50558196	[50558188,50558493]	19	10461644	[10461214,10461651]	1535	446	C14orf183	TYK2	inter-chromosomal
33831	2	150427599	[150427592,150427687]	4	88534937	[88534936,88535538]	1770	327	MMADHC	DSPP	inter-chromosomal
1681	1	32503637	[32503436,32503638]	1	179816771	[179816670,179816773]	1767	304	KHDRBS1	TOR1AIP2	intra-chromosomal
7258	16	56667317	[56667251,56667325]	1	156714938	[156714800,156714941]	1571	397	MT1M	HDGF	inter-chromosomal
14264	7	128394509	[128394316,128394511]	12	57466695	[57466571,57466698]	1540	331	CALU	TMEM194A	inter-chromosomal
30872	2	47797080	[47797078,47797703]	X	16168428	[16168418,16168779]	1417	325	KCNK12	GRPR	inter-chromosomal
29825	19	12036092	[12035892,12036096]	22	29621122	[29621120,29621207]	1734	178	ZNF700;ZNF763	EMID1	inter-chromosomal
29928	19	17571353	[17571353,17571759]	3	101476655	[101476646,101477103]	1427	314	NXNL1	CEP97	inter-chromosomal
6961	5	271936	[271772,271938]	1	150246490	[150246483,150246577]	1760	138	PDCD6	C1orf54	inter-chromosomal
34434	7	99696902	[99696896,99697026]	20	2842261	[2842260,2842354]	1532	246	MCM7	VPS16	inter-chromosomal
35484	22	46685458	[46685299,46685462]	3	137843720	[137843038,137843724]	1479	272	TTC38	A4GNT	inter-chromosomal
14659	12	100603986	[100603851,100603992]	4	107249233	[107249226,107249400]	1436	262	ACTR6	AIMP1	inter-chromosomal
36217	3	155493490	[155493479,155493637]	X	136651061	[136651054,136651224]	1322	283	C3orf33	ZIC3	inter-chromosomal
28764	17	46937811	[46937676,46937814]	20	46281150	[46281149,46281324]	1322	265	CALCOCO2	NCOA3	inter-chromosomal
10930	12	132498209	[132498035,132498210]	10	103988174	[103988173,103988325]	1389	230	EP400	ELOVL3	inter-chromosomal
12563	3	149050993	[149050988,149051268]	11	113849955	[113849954,113849999]	1088	362	TM4SF18	HTR3A	inter-chromosomal
18258	15	52098718	[52098574,52098720]	19	3750136	[3750135,3750182]	1049	363	TMOD2	TJP3	inter-chromosomal
11130	10	135179480	[135179474,135179599]	4	89443180	[89442532,89443188]	1317	226	ECHS1	PIGY;RP11-466G12.4	inter-chromosomal
2306	1	75622761	[75622578,75622762]	17	8644989	[8644792,8644991]	1302	224	LHX8	CCDC42	inter-chromosomal
