#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
150004	22	17083105	[17082873,17083105]	5	121814516	[121814310,121814517]	22	11	TPTEP1	CTC-210G5.1	inter-chromosomal
112078	17	44171926	[44171924,44172067]	17	44430296	[44430171,44430298]	29	5	KANSL1	ARL17B	intra-chromosomal
128352	19	49834872	[49834872,49834964]	19	49814668	[49814579,49814668]	27	0	AC011450.1	SLC6A16	readthrough-adjacent
139900	2	132287595	[132287090,132287595]	2	130910448	[130910236,130910448]	1	8	CCDC74A	SMPD4	intra-chromosomal
181710	7	74554952	[74554758,74554952]	7	74236462	[74236270,74236462]	1	7	GTF2IRD2B	GTF2IRD2	intra-chromosomal
148328	22	17083105	[17082821,17083105]	21	10952963	[10952913,10952963]	8	3	TPTEP1	TPTE	inter-chromosomal
147452	20	52214170	[52214170,52214242]	20	52570234	[52570144,52570236]	13	0	ZNF217	BCAS1	intra-chromosomal
76733	14	61857943	[61857941,61858006]	14	61746904	[61746547,61746904]	5	4	PRKCH	TMEM30B	readthrough-intersecting
149196	21	35469582	[35469494,35469582]	21	35497641	[35497641,35497733]	13	0	SLC5A3	AP000318.2;MRPS6	readthrough-intersecting
104196	16	85205413	[85205331,85205413]	16	85391069	[85391067,85391142]	12	0	CTC-786C10.1	RP11-680G10.1	intra-chromosomal
13197	1	85724207	[85724205,85724359]	1	85824530	[85824431,85824533]	6	2	C1orf52	DDAH1	intra-chromosomal
163907	4	148653606	[148653424,148653608]	4	148544985	[148544985,148545115]	6	2	ARHGAP10	TMEM184C	intra-chromosomal
133149	2	69732701	[69732701,69732776]	2	69693684	[69693594,69693684]	10	0	AAK1	AC114772.1	readthrough-intersecting
67320	12	109551220	[109551128,109551220]	12	109577202	[109577199,109577280]	9	0	RP11-443D10.3	ACACB	readthrough-intersecting
17101	1	120835810	[120835810,120835930]	1	206557369	[206557367,206557414]	7	1	RP11-439A17.7	SRGAP2	intra-chromosomal
149188	21	35445568	[35445514,35445569]	21	35467162	[35467160,35467252]	8	0	MRPS6	SLC5A3	readthrough-intersecting
76735	14	61909829	[61909827,61909920]	14	61746902	[61746819,61746902]	4	2	PRKCH	TMEM30B	readthrough-intersecting
149451	21	45050203	[45050202,45050335]	21	42813797	[42813585,42813797]	2	3	HSF2BP	AP001610.5;MX1	intra-chromosomal
97068	16	20907630	[20907628,20907693]	16	20873965	[20873872,20873966]	7	0	ERI2	DCUN1D3	readthrough-intersecting
60944	12	31478770	[31478770,31478859]	12	31451158	[31451090,31451159]	7	0	AC024940.1	FAM60A	readthrough-intersecting
90294	16	733035	[732953,733035]	19	46270351	[46270215,46270351]	1	3	JMJD8	SIX5	inter-chromosomal
133311	2	71148415	[71148329,71148415]	2	71170783	[71170783,71170872]	7	0	VAX2	ATP6V1B1	readthrough-adjacent
54974	6	44217107	[44217107,44217235]	11	82985835	[82985682,82985835]	1	3	HSP90AB1	CCDC90B	inter-chromosomal
33251	1	226736668	[226736634,226736668]	19	1356323	[1356322,1356414]	7	0	C1orf95	MUM1	inter-chromosomal
68261	12	120703420	[120703420,120703511]	12	120785317	[120785274,120785318]	7	0	PXN	MSI1	intra-chromosomal
5399	1	201104295	[201104295,201104420]	1	21545842	[21545663,21545842]	1	3	TMEM9	ECE1	intra-chromosomal
26514	1	154558385	[154558229,154558385]	6	44216367	[44216369,44216513]	2	2	ADAR	HSP90AB1	inter-chromosomal
51611	11	65063461	[65063394,65063461]	11	65088015	[65088013,65088074]	5	0	POLA2	CDC42EP2	readthrough-adjacent
117853	18	3246071	[3246071,3246131]	18	3219878	[3219826,3219878]	4	0	RP13-270P17.2	MYOM1	readthrough-intersecting
125919	19	34925873	[34925794,34925873]	19	34884153	[34884151,34884215]	4	0	UBA2	GPI	intra-chromosomal
160320	11	110101305	[110101305,110101399]	4	2069855	[2069855,2069890]	4	0	RDX	NAT8L	inter-chromosomal
120930	9	116638588	[116638553,116638588]	19	1356323	[1356322,1356383]	4	0	ZNF618	MUM1	inter-chromosomal
