#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
19158	9	114409539	[114409387,114409541]	20	1162231	[1161805,1162237]	1823	349	DNAJC25	TMEM74B	inter-chromosomal
8714	14	75249028	[75248491,75249034]	12	77444524	[77444356,77444527]	1700	297	YLPM1	E2F7	inter-chromosomal
5547	10	52595834	[52595829,52596072]	12	122078947	[122078939,122079508]	1581	327	A1CF	ORAI1	inter-chromosomal
9893	14	45668138	[45667932,45668143]	5	162939008	[162939005,162939202]	1646	263	FANCM	MAT2B	inter-chromosomal
11110	15	40594158	[40594156,40594233]	7	6075075	[6075071,6075634]	1542	314	PLCB2	ANKRD61	inter-chromosomal
7446	11	110301029	[110300611,110301031]	19	8046070	[8045967,8046073]	1524	309	FDX1	ELAVL1	inter-chromosomal
15095	16	57159905	[57159770,57159911]	18	44030667	[44030660,44030762]	1680	224	CPNE2	RNF165	inter-chromosomal
6396	6	43039993	[43039885,43039995]	10	127459160	[127458903,127459162]	1584	249	KLC4	MMP21	inter-chromosomal
3896	1	159273972	[159273815,159273980]	2	198480703	[198480600,198480705]	1625	223	FCER1A	RFTN2	inter-chromosomal
8763	12	93285405	[93285398,93285498]	17	38856637	[38856275,38856643]	1561	223	EEA1	KRT24	inter-chromosomal
11822	15	89863997	[89863996,89864243]	4	74853091	[74852758,74853101]	1453	259	POLG	PPBP	inter-chromosomal
5671	7	105258239	[105258237,105258544]	10	75563774	[75563651,75563777]	1400	251	ATXN7L1	NDST2	inter-chromosomal
20340	8	145559717	[145559712,145559942]	3	136162246	[136162129,136162250]	1665	117	SCRT1	STAG1	inter-chromosomal
9774	8	64100303	[64099754,64100311]	14	20897560	[20896988,20897571]	1302	283	YTHDF3	KLHL33	inter-chromosomal
23608	8	10102733	[10102614,10102734]	8	143956570	[143956373,143956573]	1477	187	MSRA	CYP11B1	intra-chromosomal
15067	16	53534130	[53534129,53534241]	5	149459899	[149459615,149459910]	1416	213	AKTIP	CSF1R	inter-chromosomal
17574	5	140742123	[140741625,140742124]	19	45579120	[45578971,45579126]	1209	246	PCDHGB2	ZNF296	inter-chromosomal
11536	19	40321304	[40321302,40321423]	15	81217965	[81217963,81218096]	1356	168	DYRK1B	KIAA1199	inter-chromosomal
17540	19	44946998	[44946997,44947208]	X	14622437	[14622434,14622519]	1230	225	ZNF229	GLRA2	inter-chromosomal
7406	19	53459280	[53459278,53459357]	11	94730188	[94730184,94730808]	1486	95	ZNF321P;ZNF816	KDM4D	inter-chromosomal
7100	4	145038007	[145038005,145038093]	11	65812998	[65812762,65813003]	1291	176	GYPA	GAL3ST3	inter-chromosomal
15199	16	74752886	[74752880,74753058]	19	48374824	[48374266,48374828]	1193	214	FA2H	SULT2A1	inter-chromosomal
9808	3	171571640	[171571317,171571644]	14	24571962	[24571957,24572099]	1132	248	TMEM212	PCK2	inter-chromosomal
1021	8	26627798	[26627795,26628183]	1	38023204	[38023195,38023349]	1221	193	ADRA1A	DNALI1	inter-chromosomal
16464	17	45385003	[45384837,45385004]	21	43838510	[43838509,43838718]	1193	205	ITGB3;RP11-290H9.2	UBASH3A	inter-chromosomal
20067	3	53909975	[53909973,53910107]	X	62875617	[62875374,62875624]	1208	192	ACTR8	ARHGEF9	inter-chromosomal
6287	10	106039229	[106039128,106039231]	13	57742791	[57742788,57743404]	1409	84	GSTO2	PRR20E	inter-chromosomal
1545	2	239037545	[239037348,239037551]	1	93316512	[93316405,93316518]	1142	209	ESPNL	FAM69A	inter-chromosomal
23623	8	144696490	[144696483,144696626]	8	20066952	[20066947,20067045]	1096	220	TSTA3	ATP6V1B2	intra-chromosomal
