#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_span	num_paired	genes_1	genes_2	fusion_class
8380	1	40627308	[40627054,40627312]	1	40363642	[40363328,40363661]	1443	211	RLF	MYCL1;RP1-118J21.5	intra-chromosomal
8387	1	40627308	[40627061,40627309]	1	40367115	[40366766,40367125]	803	181	RLF	MYCL1	intra-chromosomal
65072	14	19925240	[19925239,19925331]	14	19680595	[19680594,19680683]	33	0	CTD-2314B22.3	AL589743.1	intra-chromosomal
65315	14	19857070	[19857005,19857072]	14	19680685	[19680595,19680685]	25	0	CTD-2314B22.2;CTD-2314B22.3	AL589743.1	readthrough-intersecting
3852	1	16950901	[16950901,16951262]	1	17267458	[17267458,17267460]	1	10	CROCCP2	CROCC	intra-chromosomal
38413	11	5367003	[5367003,5367093]	11	5291386	[5291299,5291388]	18	0	AC104389.28;HBG2	HBE1	readthrough-intersecting
55531	12	67462825	[67462825,67462966]	12	66990707	[66990627,66990709]	13	2	RP11-123O10.4	GRIP1	readthrough-adjacent
133607	21	14743748	[14743748,14743916]	7	151970952	[151970780,151970953]	11	1	BAGE4	MLL3	inter-chromosomal
135808	22	19263146	[19263145,19263232]	22	19319079	[19318994,19319081]	11	0	CLTCL1	HIRA	readthrough-adjacent
179755	9	69235019	[69235019,69235329]	9	70464927	[70464738,70464927]	1	5	CBWD6	CBWD5	intra-chromosomal
66416	14	24761402	[24761402,24761474]	14	24740517	[24740439,24740517]	7	0	DHRS1	RABGGTA	readthrough-adjacent
51510	12	31478770	[31478770,31478859]	12	31451158	[31451076,31451159]	7	0	AC024940.1	FAM60A	readthrough-intersecting
89758	16	28303253	[28303164,28303253]	16	28328706	[28328706,28328795]	7	0	RP11-57A19.2	SBK1	readthrough-adjacent
100548	17	44171926	[44171924,44172014]	17	44430296	[44430221,44430298]	7	0	KANSL1	ARL17B	intra-chromosomal
75054	15	34858120	[34858120,34858384]	15	34720907	[34720816,34720907]	1	3	GOLGA8B	GOLGA8A	readthrough-intersecting
58564	12	109179172	[109179004,109179172]	19	39847329	[39847326,39847447]	5	1	SSH1	SAMD4B	inter-chromosomal
58422	12	107168468	[107168467,107168547]	12	107109350	[107109258,107109353]	6	0	RIC8B;RP11-144F15.1	RFX4;RP11-482D24.3	readthrough-intersecting
83843	16	13297406	[13297251,13297406]	16	13444037	[13444037,13444209]	2	2	AC009134.1;SHISA9	U91319.1	readthrough-adjacent
7375	1	40923111	[40923016,40923111]	1	39379211	[39379212,39379300]	4	1	ZNF643	RP5-864K19.4	intra-chromosomal
27624	1	226736664	[226736634,226736668]	19	1356323	[1356322,1356415]	6	0	C1orf95	MUM1	inter-chromosomal
7667	1	39696915	[39696864,39696916]	1	40661304	[40661302,40661393]	5	0	MACF1	RLF	intra-chromosomal
174163	8	79470576	[79470576,79470667]	8	79428707	[79428654,79428707]	5	0	RP11-594N15.2	PKIA	readthrough-intersecting
63118	13	48611742	[48611742,48611812]	13	48576737	[48576642,48576737]	5	0	NUDT15;SUCLA2	SUCLA2-AS1	readthrough-intersecting
180612	9	99589362	[99589361,99589429]	9	99538527	[99538458,99538530]	4	0	ZNF782	ZNF510	readthrough-adjacent
43523	11	65063461	[65063393,65063461]	11	65088015	[65088013,65088073]	4	0	POLA2	CDC42EP2	readthrough-adjacent
